0.99599,-1.0591,-1.0547,-1
-1.0743,-1.0344,-1.0412,1
-1.0244,-1.0302,-0.92135,1
0.96746,-1.0107,0.93442,-1
0.99883,0.96174,0.99534,-1
0.98072,0.97345,1.0186,-1
1.0152,-1.0117,1.0382,-1
0.9682,1.0425,0.95802,-1
-1.006,-1.0072,1.0066,1
0.96413,-0.98153,-1.0668,-1
-0.9994,-1.0081,0.96064,1
-1.0288,0.94206,-0.92755,-1
-0.93446,-1.0078,-1.0625,1
-0.99671,0.98078,-1.0211,-1
1.0046,0.97812,0.97836,-1
-1.0277,1.0599,-0.97589,-1
1.0206,1.0164,0.95412,-1
-1.0041,1.006,-0.97369,-1
0.99078,-0.99525,1.0051,-1
-1.0411,1.0365,1.0065,1
1.0044,1.0312,-0.90605,1
1.0,0.99993,1.0211,-1
1.0309,-0.98422,-1.0436,-1
-0.9564,-0.98527,-0.9859,1
-0.99769,-0.99979,-0.97707,1
-0.99462,-0.99832,0.95832,1
0.99864,-0.98855,-1.0591,-1
1.0037,-1.0239,1.0939,-1
-1.0037,0.99353,1.0217,1
0.95904,-0.93434,1.0359,-1
-1.0008,-0.99128,-1.0007,1
-1.0074,0.95261,-1.0714,-1
1.0631,1.0078,0.9459,-1
-0.90537,-1.0154,1.025,1
-0.99483,-0.99993,-0.95283,1
-1.0144,0.96347,0.93277,1
0.99974,1.0001,0.98904,-1
-0.95013,1.0129,-0.98539,-1
-0.98422,1.0753,1.0222,1
-1.0084,0.99054,-1.0197,-1
1.0084,-1.0081,1.0129,-1
-0.95022,1.0247,0.97091,1
-1.0101,-1.0319,0.99862,1
-1.04,-0.93244,0.95881,1
-1.0457,-0.95314,-1.0159,1
1.0118,-0.98493,1.0189,-1
-0.99227,-1.0135,-0.99476,1
-0.95302,-1.0212,0.98766,1
0.99124,-0.99429,-0.98233,-1
1.02,-0.99939,0.98145,-1
0.98407,0.98219,-1.0024,1
1.0688,-1.0245,-1.0454,-1
-0.93489,-1.0084,0.93238,1
-1.002,1.0353,-0.94409,-1
-1.0008,-1.0013,1.0255,1
-0.98714,0.98063,0.9225,1
-0.98744,-0.9614,-1.0461,1
-1.01,0.94398,-1.0476,-1
0.98627,-1.0324,-1.0094,-1
1.0184,0.98442,1.0362,-1
-0.99561,1.0066,1.0707,1
0.9949,-0.99569,-0.96329,-1
-0.98312,-1.0129,0.92442,1
0.98385,0.98226,-0.92851,1
-1.0025,-1.0515,1.0185,1
1.0165,0.98054,-0.98267,1
1.0508,1.0092,0.97868,-1
-1.0036,1.0115,0.97777,1
0.93394,-1.0368,-0.98061,-1
-0.98233,-0.99146,0.9183,1
1.0745,1.0165,-1.0113,1
0.96333,1.0148,0.99871,-1
-0.98402,-0.99229,-1.0888,1
-0.94721,0.98762,0.94122,1
0.98023,-0.98548,0.93087,-1
1.0286,-0.93261,1.0214,-1
-0.98812,-1.0015,-0.92317,1
-1.0031,1.0115,-1.0774,-1
-0.99986,-0.99981,0.98934,1
0.96204,-1.0519,1.0269,-1
-1.0736,0.95937,-0.97351,-1
-1.0669,1.0233,1.049,1
1.0002,1.0094,0.98,-1
-1.0275,-1.0063,-1.0151,1
-1.0119,-1.0196,0.98081,1
-1.0134,1.0147,1.0477,1
-1.0014,0.98712,1.0689,1
-1.0038,0.99338,-1.0909,-1
0.94357,0.98782,-1.053,1
1.0013,0.99756,-0.99511,1
1.0212,-0.96042,-0.96351,-1
-0.99232,-0.96497,-0.99835,1
-0.99474,-0.99458,1.0471,1
1.0125,1.004,-0.93132,1
0.99674,-0.98436,0.95431,-1
-0.98278,-1.0565,1.026,1
-0.99067,-1.0267,0.99249,1
-0.95907,-0.96556,-1.0245,1
1.0,-0.97899,1.0142,-1
-0.9857,1.005,0.98113,1
-0.99402,-0.99469,-1.0184,1
-1.0002,-1.0002,0.99995,1
1.0346,0.99261,0.98376,-1
-0.98295,0.99855,-0.99548,-1
0.99596,-0.98606,0.96064,-1
1.0034,0.92938,0.97789,-1
-1.0081,0.9943,1.045,1
-1.013,1.0448,0.98149,1
1.049,-0.93854,-0.98118,-1
-1.0353,1.0403,1.0753,1
-1.0172,0.98291,0.99281,1
1.0076,0.96862,-1.0303,1
-0.97833,1.0234,-0.92924,-1
-1.0258,1.0254,1.0061,1
-1.0121,-0.98605,-1.0886,1
1.0068,0.90788,-1.0319,1
1.0343,1.0148,1.0534,-1
0.97735,-1.0659,1.0212,-1
-1.0213,-1.0234,1.0105,1
0.98212,-0.97466,0.9786,-1
0.922,-0.97148,-1.0139,-1
0.96523,-1.007,-0.96606,-1
1.0017,-1.0003,0.90422,-1
1.0044,-0.98186,-1.0034,-1
0.94969,1.0196,1.0464,-1
0.99981,-1.0003,-1.0004,-1
-1.0022,0.98668,-0.98225,-1
-1.0005,0.99792,0.9894,1
1.0141,0.95611,1.0487,-1
-0.96408,1.0017,0.96906,1
