-1.008,1.0209,0.98119,1
0.99674,-0.98436,0.95431,-1
-0.96889,1.0585,0.97927,1
-0.99388,-0.98741,0.90609,1
-0.99265,1.0041,1.018,1
0.96333,1.0148,0.99871,-1
1.0457,-1.0017,-1.0868,-1
-1.0192,-0.91906,-1.0017,1
-1.0031,0.96425,-1.0212,-1
-1.0405,-0.98458,0.9894,1
-1.0181,-1.0031,1.028,1
-0.97221,-1.0076,1.0111,1
-0.99232,-0.96497,-0.99835,1
-1.0288,0.94206,-0.92755,-1
0.93297,1.0608,-0.96591,1
0.99988,-0.9953,1.0012,-1
-0.97829,-0.98686,-1.0465,1
-0.99313,-1.013,-1.033,1
1.0177,-1.0058,-0.98079,-1
-1.0505,-0.98247,-0.93897,1
0.96746,-1.0107,0.93442,-1
1.0005,0.99996,1.0082,-1
-1.036,-0.94293,-1.006,1
-1.0034,1.0017,0.99568,1
1.03,1.0595,-1.0314,1
-1.0411,1.0365,1.0065,1
-0.95355,-1.0328,-1.0801,1
-1.0376,-0.96989,0.99923,1
1.0241,-0.96685,-1.0394,-1
-0.99631,-0.99053,0.96102,1
-0.96939,-0.92242,0.97236,1
1.0204,-1.0515,1.0038,-1
-1.002,1.0353,-0.94409,-1
-1.0037,0.99353,1.0217,1
1.0217,-0.9869,0.97013,-1
-0.98962,-0.96907,-0.96508,1
0.99599,-1.0591,-1.0547,-1
0.99522,1.0197,-1.0173,1
-0.98619,0.97312,-0.98373,-1
-0.98445,0.97265,1.0098,1
-0.98001,1.0019,-1.0247,-1
0.99933,-1.0007,-1.007,-1
-1.0301,-1.0669,-0.99116,1
-0.99639,1.092,-0.9684,-1
-0.99457,-1.0001,0.99328,1
-0.97548,-1.0006,-0.97889,1
1.0125,1.004,-0.93132,1
-0.98157,-0.98755,-0.99486,1
0.95904,-0.93434,1.0359,-1
0.99153,-1.004,-0.9245,-1
1.0081,1.0037,1.0063,-1
-1.0143,-1.01,0.96847,1
0.99734,-1.0027,-1.0044,-1
1.0046,1.002,0.99199,-1
-1.0399,-1.0017,-1.0347,1
-0.99098,-1.0244,0.98116,1
0.99776,0.99896,0.99745,-1
-1.0534,1.0449,1.0493,1
-0.98821,-0.99602,-1.0353,1
1.0181,1.001,1.011,-1
