-0.97975,-0.97773,1.0338,1
1.0457,-1.0017,-1.0868,-1
-1.0766,1.0521,0.98546,1
0.96746,-1.0107,0.93442,-1
-1.0133,-1.0044,1.0405,1
-1.0002,-1.0002,0.99995,1
-0.98689,-1.0265,1.0297,1
0.98149,0.98657,0.90882,-1
0.97256,0.99773,1.0068,-1
0.99771,1.0029,-0.99934,1
0.9673,1.0827,0.95919,-1
0.9186,1.0213,-0.98938,1
1.0,0.99999,-1.0099,1
-1.0875,1.0128,-1.0227,-1
1.0079,0.98441,1.0068,-1
-1.027,1.0055,0.93478,1
0.9884,1.0014,0.95056,-1
1.0027,1.0042,-0.99547,1
1.015,-0.99623,0.96251,-1
1.0094,-0.94913,0.97136,-1
-0.98553,0.98456,0.98334,1
-0.99946,-0.98696,0.98865,1
-0.94927,-1.0392,0.98756,1
1.0547,-0.93753,-1.0016,-1
0.99404,1.0036,0.95591,-1
0.98845,-0.95026,0.9793,-1
-0.99597,1.0106,-1.0023,-1
-1.0236,-1.0017,1.0251,1
-0.95656,0.94169,-0.98025,-1
0.99898,1.0006,1.0715,-1
-0.93562,1.0284,-1.035,-1
1.0012,-1.0023,1.0117,-1
1.0098,1.0025,-1.0243,1
1.0112,1.0708,1.035,-1
-0.95729,-0.98263,-1.0613,1
1.0303,-1.0452,1.0396,-1
1.0331,0.98416,0.98845,-1
-1.0213,0.95109,-1.0116,-1
-0.99538,-1.0022,-1.0032,1
-0.99917,-1.0094,-0.92074,1
1.0212,-1.0107,0.96607,-1
-1.0022,0.98668,-0.98225,-1
-1.0063,-0.99455,0.92179,1
0.99986,-1.0144,1.0392,-1
-1.0069,-1.0095,-0.93983,1
1.0024,1.0087,1.0046,-1
-0.97249,-1.0506,-0.99139,1
1.0037,-1.0239,1.0939,-1
1.0047,0.9877,-0.99469,1
0.9743,0.97281,0.98825,-1
1.0022,-1.0167,1.0104,-1
1.0303,-1.0396,-0.98737,-1
-1.0102,-1.0001,0.98716,1
-1.0215,0.96327,0.98949,1
0.97735,-1.0659,1.0212,-1
0.99992,-1.0001,1.0018,-1
-0.9564,-0.98527,-0.9859,1
-0.997,-1.0008,-0.99684,1
0.98991,1.0005,0.97435,-1
-0.99729,-0.99537,-1.0169,1
-0.99991,1.0,-1.0001,-1
-0.98365,0.97044,-1.0232,-1
1.0789,0.96186,1.0306,-1
0.99794,0.99457,-0.98683,1
-1.0364,1.0073,1.0027,1
1.0396,1.0106,1.0632,-1
-0.98812,-1.0015,-0.92317,1
-1.0041,1.006,-0.97369,-1
-1.042,-1.0557,-0.95424,1
-0.96408,1.0017,0.96906,1
1.0046,0.97812,0.97836,-1
0.95593,1.0355,1.0002,-1
-1.0016,0.97619,-0.99157,-1
0.96499,-0.98246,1.0443,-1
-1.0059,0.9881,1.0089,1
1.0,1.0017,-1.0018,1
-0.99062,1.0042,-0.90361,-1
-1.0353,1.0403,1.0753,1
-1.0526,-1.0233,0.94558,1
-0.9575,-1.005,-0.98894,1
0.99823,1.0213,-1.0778,1
0.94669,0.99726,0.9789,-1
1.0477,-0.95978,-1.0567,-1
-0.92481,1.006,-0.9514,-1
1.0193,1.0174,-0.9684,1
0.99896,1.0008,-1.0034,1
0.97377,0.96149,1.0748,-1
0.99636,-0.97458,1.0354,-1
-0.99931,1.0,-1.0009,-1
0.99988,-0.9953,1.0012,-1
-1.0087,0.985,0.9849,1
1.042,1.0013,-1.0104,1
1.0204,-1.0515,1.0038,-1
-0.9857,1.005,0.98113,1
1.0151,-0.99174,-1.0139,-1
1.026,-0.99044,0.99652,-1
-0.93586,0.97981,1.0302,1
-1.0048,1.0361,-0.95596,-1
1.0009,-1.0125,0.9761,-1
-1.0058,-1.0006,-1.0459,1
0.96167,-0.94325,-1.0363,-1
-0.98915,-0.99584,1.0077,1
0.94688,-0.99113,-0.9526,-1
-1.0244,-1.0302,-0.92135,1
0.95093,0.93883,1.0068,-1
-0.99313,-1.013,-1.033,1
1.036,-0.94813,-0.94498,-1
