-1.0087,0.985,0.9849,1
-1.0155,0.93635,1.0141,1
1.0145,1.0054,1.0423,-1
-1.0333,1.0013,-0.98646,-1
-1.0179,-1.0383,-1.0334,1
-0.93775,-1.023,1.0365,1
0.98911,-0.99786,1.0464,-1
1.036,-0.94813,-0.94498,-1
-0.99799,-1.0018,-0.99737,1
1.0206,1.0164,0.95412,-1
-0.99931,1.0,-1.0009,-1
1.0049,-0.95749,1.0364,-1
-1.0008,1.0009,0.98347,1
0.98099,0.96979,-1.0852,1
-0.99232,-0.96497,-0.99835,1
-0.998,0.99687,1.0064,1
-0.99848,1.0023,1.0253,1
-0.9994,-1.0081,0.96064,1
-0.98242,-1.0331,1.0159,1
-0.98871,-0.95865,0.98804,1
0.99893,1.0036,-0.99948,1
-1.0081,-1.0071,0.97284,1
-1.0049,-0.99523,1.0193,1
1.008,-0.96704,0.97536,-1
0.98668,0.98156,-1.0299,1
-0.94946,0.98941,-0.93594,-1
1.0183,-1.0324,0.92283,-1
1.0215,1.0248,0.91705,-1
1.005,1.0195,-1.0618,1
0.99512,0.97393,1.07,-1
-1.0743,-1.0344,-1.0412,1
1.001,0.99922,1.0219,-1
-0.99308,1.0092,1.0112,1
1.017,-0.95583,0.95743,-1
0.9743,0.97281,0.98825,-1
0.97768,-1.0138,0.97148,-1
1.0068,0.90788,-1.0319,1
-1.0387,0.98174,1.0682,1
1.033,0.95703,0.96276,-1
-0.99558,1.0056,0.90095,1
1.0477,-0.95978,-1.0567,-1
0.99501,-1.0053,-0.95121,-1
1.0392,-1.03,0.93639,-1
-0.98299,-0.96278,-1.0682,1
1.0163,1.0103,-1.0126,1
-1.0192,-0.91906,-1.0017,1
-1.0151,-0.99054,0.99501,1
-1.0776,-0.9768,0.99895,1
-0.98476,-1.0049,0.97818,1
0.99974,1.0001,0.98904,-1
-0.99722,1.0125,1.0262,1
0.95697,-0.95498,-1.0134,-1
1.0147,0.95834,0.9339,-1
-0.97975,-0.97773,1.0338,1
0.98954,-0.99456,-1.0339,-1
1.0175,0.98093,0.98355,-1
-1.0452,1.0012,1.0049,1
-1.001,0.999,-1.005,-1
1.0624,-0.94065,-1.0086,-1
0.97549,-0.94754,0.97516,-1
0.98554,0.97397,1.04,-1
1.0081,-0.99191,-0.99683,-1
-0.99631,-0.99053,0.96102,1
0.99968,1.0004,0.98906,-1
-1.0235,-1.0328,1.0856,1
1.008,-1.0276,-0.93387,-1
0.98509,0.99091,0.97543,-1
1.0108,-1.0036,-1.0981,-1
0.99993,0.99964,1.0001,-1
-1.0125,1.0006,1.0201,1
1.0044,1.0312,-0.90605,1
0.97331,0.98881,-1.0183,1
0.99683,1.0013,0.99695,-1
1.0212,-1.0107,0.96607,-1
-0.98663,-0.92084,1.0076,1
-1.0539,-1.0367,1.0686,1
1.0097,0.99571,-0.98131,1
0.98694,0.9625,0.98764,-1
-1.0005,0.99792,0.9894,1
-1.0321,-1.0264,0.9591,1
-0.99558,-1.0083,-0.99778,1
-1.0022,0.98668,-0.98225,-1
1.0056,-1.0051,0.99567,-1
1.0331,0.98416,0.98845,-1
-1.027,1.0055,0.93478,1
-1.0152,-0.99789,1.0437,1
1.0655,1.0416,1.0017,-1
1.01,1.0176,-1.037,1
0.99794,0.99457,-0.98683,1
-0.99957,1.0082,0.99059,1
0.98887,-1.0068,-1.0029,-1
1.03,1.0595,-1.0314,1
-1.0031,1.0011,0.98874,1
1.0039,-1.0314,1.003,-1
0.96961,0.99956,-1.0408,1
0.99165,-0.99112,-0.99921,-1
-1.0121,-0.98605,-1.0886,1
0.98407,0.98219,-1.0024,1
1.0172,-1.0336,1.0046,-1
